pack_id,pair,row_id,source_file,source_tier,draft_origin,upstream_score,upstream_flags,source_len,target_len,length_ratio,naturalness,row_quality,exact_count,loose_count,source_count,frame_count,has_digit,has_time,has_year,has_date_word,has_semicolon,has_placeholder,punctuation_mismatch,copied_source,cluster_penalty,template_penalty,length_penalty,punctuation_penalty,lineage_penalty,prune_score,source,target_pos
06,en-es,12d7051b0d71cd7d9a91cb528ff99690bfe33a5269fa6b5216e2c846415ce1ca,projects/distillation/translation/training_data/gold_shards/gold_quality_4x640.shard_02_gold_core_b.jsonl,1000,,,,63,76,1.2063,97.0,1085.0,1,4,11,11,0,0,0,0,0,0,0,0,57.0,0.0,0.75,0.0,0.0,57.75,The librarian curated a shelf of first novels by local writers.,La bibliotecaria curó una estantería de primeras novelas de autores locales.
06,es-en,1c1db84474462b8440454e842768392de43d94654a0db143054dc9db40a1bf75,projects/distillation/translation/training_data/gold_shards/gold_quality_4x640.shard_02_gold_core_b.jsonl,1000,,,,82,74,1.1081,100.0,1088.0,1,4,11,11,0,0,0,0,0,0,0,0,57.0,0.0,0.0,0.0,0.0,57.0,El mercado prevé ingresos moderados en consumo mientras la demanda sigue desigual.,The market expects moderate consumer revenues while demand remains uneven.
06,es-en,7f86192cf0fefd950169eafd79a92a898715512f654c0cd8de99bef09ba5100c,projects/distillation/translation/training_data/gold_shards/gold_quality_4x640.shard_01_gold_core_a.jsonl,1000,,,,90,83,1.0843,100.0,1088.0,1,4,11,11,0,0,0,0,0,0,0,0,57.0,0.0,0.0,0.0,0.0,57.0,No dejes de visitar el mercado de abastos si quieres comprar productos frescos de la zona.,Don't miss visiting the local food market if you want to try authentic street food.
06,es-en,2004f673a1950cee39595c829883aaee600f038ba186814363e86159c9a90e83,,0,,,,83,79,1.0506,0.0,0.0,1,1,1,1,0,0,0,0,0,0,0,0,0.0,0.0,25.0,0.0,29.4,54.4,El albañil niveló cada hilera de ladrillos con cuidado antes de aplicar el mortero.,The bricklayer leveled each row of bricks carefully before applying the mortar.
06,es-en,3c7307ae8af8ec75980ce08c84448986854fce1a88d0bad45812bca91e0ac2de,,0,,,,70,59,1.1864,0.0,0.0,1,1,1,1,0,0,0,0,0,0,0,0,0.0,0.0,25.0,0.0,29.4,54.4,"Si aparece un error de conexión, espera un minuto y vuelve a intentar.","If a connection error appears, wait a minute and try again."
06,es-en,6f1e4c4a6ac6eb5dec3c94327124795a2cea06dd95202580eb817bb7f9b5e1c0,,0,,,,78,83,1.0641,0.0,0.0,1,1,1,1,0,0,0,0,0,0,0,0,0.0,0.0,25.0,0.0,29.4,54.4,La enfermera comprobó la tensión del paciente y anotó los valores en su ficha.,The nurse checked the patient's blood pressure and wrote the readings on his chart.
06,es-en,d2499e774fcd13e5d1611179564d6b4a1127518f47c8253c756189560cec0135,,0,,,,90,77,1.1688,0.0,0.0,1,1,1,1,0,0,0,0,0,0,0,0,0.0,0.0,25.0,0.0,29.4,54.4,El conductor del autobús esperó a que la señora mayor subiera antes de cerrar las puertas.,The bus driver waited for the elderly lady to board before closing the doors.
06,es-en,f0b9dc81ea1fac68d97adf3a665faf3584e6a6febb7a9ba0194763ef372a6989,,0,,,,74,70,1.0571,0.0,0.0,1,1,1,1,0,0,0,0,0,0,0,0,0.0,0.0,25.0,0.0,29.4,54.4,"Si el sistema marca un error de autenticación, renueva el token de acceso.","If the system shows an authentication error, refresh the access token."
06,en-es,1e4c7a4d5ee15032c340eadc5c1813144b28082ab916f8a65858dc9b609808ec,projects/distillation/translation/training_data/gold_shards/gold_quality_4x640.shard_01_gold_core_a.jsonl,1000,,,,82,101,1.2317,97.0,1086.5,4,4,8,8,0,0,0,0,0,0,0,0,49.5,0.0,0.75,0.0,0.0,50.25,The city council announced a temporary rent relief program for low-income tenants.,El ayuntamiento anunció un programa temporal de alivio de alquiler para inquilinos de bajos ingresos.
06,es-en,1cc7d74418333e1a56b7f07a6fd2355a0d9c5e3d45e43d6aea42e4309fa3aaf3,projects/distillation/translation/training_data/gold_shards/gold_quality_4x640.shard_02_gold_core_b.jsonl,1000,,,,96,85,1.1294,100.0,1089.5,4,4,8,8,0,0,0,0,0,0,0,0,49.5,0.0,0.0,0.0,0.0,49.5,El parlamento está tramitando una ley para fomentar el uso de vehículos eléctricos en la ciudad.,Parliament is processing a law to encourage the use of electric vehicles in the city.
06,en-es,c25a247d47d9eceec3e93e389b73dad87cef367cc8662389e50aace00215b6eb,projects/distillation/translation/training_data/gold_shards/gold_quality_4x640.shard_02_gold_core_b.jsonl,1000,,,,92,119,1.2935,86.6843,1077.6843,4,4,7,7,0,0,0,0,0,0,0,0,45.0,0.0,3.3289,0.0,0.0,48.3289,Equity crowdfunding allows startups to raise capital from a large number of small investors.,El crowdfunding de equidad permite a las empresas emergentes recaudar capital de un gran número de pequeños inversores.
06,en-es,bb9a2c29040aed448ffbd7295e70a1fc6452d93bcee63c6c233deaee54f6890a,projects/distillation/translation/training_data/gold_shards/gold_quality_4x640.shard_02_gold_core_b.jsonl,1000,,,,50,64,1.28,92.5855,1080.5855,1,1,11,11,0,0,0,0,0,0,0,0,45.0,0.0,1.8536,0.0,0.0,46.8536,"At moonrise, the rooftops looked washed in silver.","A la salida de la luna, los tejados parecieron lavados en plata."
06,en-es,543321c1266f7caaedce20a7ab3948e564ef550c1b0bf8a176f361767e6e3aee,projects/distillation/translation/training_data/gold_shards/gold_quality_4x640.shard_01_gold_core_a.jsonl,1000,,,,70,127,1.8143,75.1589,1070.6589,4,4,4,4,0,0,0,0,0,0,0,0,31.5,0.0,14.5674,0.0,0.0,46.0674,Bond yields fell after investors bet on slower inflation next quarter.,Los rendimientos de los bonos cayeron después de que los inversores apostaran por una inflación más lenta el próximo trimestre.
06,es-en,dfbc0d06217213a83b21a14d3a8d26c5c5512b24ddd4728df4132e2abe8e02c8,projects/distillation/translation/training_data/gold_shards/gold_quality_4x640.shard_01_gold_core_a.jsonl,1000,,,,102,84,1.2143,96.1562,1087.1562,4,4,7,7,0,0,0,0,0,0,0,0,45.0,0.0,0.961,0.0,0.0,45.9609,La ciudad amurallada fue en el pasado un enclave estratégico para el control de las rutas comerciales.,The walled city was in the past a strategic enclave for the control of trade routes.
06,en-es,1a92aa514e3da029faae0c943e940c954ced86997dad67f5ec8f312d96b80f6d,projects/distillation/translation/training_data/gold_shards/gold_quality_4x640.shard_01_gold_core_a.jsonl,1000,,,,88,100,1.1364,100.0,1089.5,4,4,4,4,1,0,0,0,0,0,0,0,31.5,12.0,0.0,0.0,0.0,43.5,The telecommunications company is upgrading its infrastructure to support 5G technology.,La empresa de telecomunicaciones está actualizando su infraestructura para admitir la tecnología 5G.
06,en-es,df3243ca87dcd287ba43c4d5708c9c17466968138d9ec977551f20d6be6937fc,projects/distillation/translation/training_data/gold_shards/gold_quality_4x640.shard_02_gold_core_b.jsonl,1000,,,,65,71,1.0923,100.0,1084.5,4,4,4,4,0,0,0,1,1,0,0,0,31.5,12.0,0.0,0.0,0.0,43.5,I can't believe it's already December; time is flying by so fast.,No puedo creer que ya estemos en diciembre; el tiempo vuela muy rápido.
06,en-es,c2bcbfd4cfae9a366af7cc4e30a9f442a565d85b4a7d67a7fe8c54bf94bb4d97,projects/distillation/translation/training_data/gold_shards/gold_quality_4x640.shard_01_gold_core_a.jsonl,1000,,,,80,135,1.6875,78.6335,1074.1335,4,4,4,4,0,0,0,0,0,0,0,0,31.5,0.0,11.4166,0.0,0.0,42.9166,Hybrid classes helped students keep up when transit strikes disrupted commuting.,Las clases híbridas ayudaron a los estudiantes a mantenerse al día cuando las huelgas de transporte interrumpieron los desplazamientos.
06,en-es,b9dd90039b0949d71678315bd3913e259a5b30a4ae0a06697a50428b108f7dab,projects/distillation/translation/training_data/gold_shards/gold_quality_4x640.shard_02_gold_core_b.jsonl,1000,,,,62,103,1.6613,92.0,1087.5,4,4,4,4,0,0,0,0,0,0,0,0,31.5,0.0,7.6032,0.0,0.0,39.1032,The new law aims to protect the rights of gig economy workers.,La nueva ley tiene como objetivo proteger los derechos de los trabajadores de la economía colaborativa.
06,es-en,8e8d23ab2c83461855376ce4be4643914c5bcc3bc146838084a68c6976f11925,projects/distillation/translation/training_data/gold_shards/gold_quality_4x640.shard_02_gold_core_b.jsonl,1000,,,,107,71,1.507,81.6627,1077.1627,4,4,4,4,0,0,0,0,0,0,0,0,31.5,0.0,7.4111,0.0,0.0,38.9111,La optimización del código del lado del cliente es crucial para mejorar la velocidad de carga de la página.,Client-side code optimization is crucial for improving page load speed.
06,en-es,86e062a58627ef139a57b9b8aae5c299ad1f18c27f52da373f2fe3e4923ef09d,projects/distillation/translation/training_data/gold_shards/gold_quality_4x640.shard_02_gold_core_b.jsonl,1000,,,,68,110,1.6176,90.3125,1085.8125,4,4,4,4,0,0,0,0,0,0,0,0,31.5,0.0,7.2395,0.0,0.0,38.7395,Analysts expect slower hiring in retail as wage pressure stabilizes.,Los analistas esperan contratación más lenta en comercio minorista mientras se estabiliza la presión salarial.
06,en-es,77b617e6bffa67ffbb60abe19fc3d07c3af57e48cdfa0698a08aa645ac225524,projects/distillation/translation/training_data/gold_shards/gold_quality_4x640.shard_02_gold_core_b.jsonl,1000,,,,102,144,1.4118,76.0736,1071.5736,4,4,4,4,0,0,0,0,0,0,0,0,31.5,0.0,7.0934,0.0,0.0,38.5934,The interest coverage ratio indicates a firm's ability to meet its interest obligations from earnings.,El índice de cobertura de intereses indica la capacidad de una empresa para cumplir con sus obligaciones de intereses a partir de las ganancias.
06,en-es,b22d9f38cf8cbda7ab49b039496b27e717b9bf34520fe64ffe7816fe300e9876,projects/distillation/translation/training_data/gold_shards/gold_quality_4x640.shard_02_gold_core_b.jsonl,1000,,,,87,127,1.4598,80.1589,1075.6589,4,4,4,4,0,0,0,0,0,0,0,0,31.5,0.0,6.9361,0.0,0.0,38.4361,The trade deficit narrowed as exports grew faster than imports during the last quarter.,El déficit comercial se redujo ya que las exportaciones crecieron más rápido que las importaciones durante el último trimestre.
06,en-es,e273d293ab303cbf6980dafa6ab316892da973fb1b60aed6a3936201a4199538,projects/distillation/translation/training_data/gold_shards/gold_quality_4x640.shard_02_gold_core_b.jsonl,1000,,,,55,61,1.1091,97.0726,1087.5726,4,4,4,4,0,0,0,0,1,0,0,0,31.5,6.0,0.7319,0.0,0.0,38.2319,I really like your new haircut; it suits you very well.,Realmente me gusta tu nuevo corte de pelo; te queda muy bien.
06,en-es,211ec1e2050063abf84fd346fc9c1a2ae17c3438b4c44ae7727aac354f76d75d,projects/distillation/translation/training_data/gold_shards/gold_quality_4x640.shard_02_gold_core_b.jsonl,1000,,,,108,135,1.25,73.0839,1068.5839,4,4,4,4,0,0,0,0,0,0,0,0,31.5,0.0,6.729,0.0,0.0,38.229,The yield curve inversion is often regarded by economists as a reliable predictor of an impending recession.,La inversión de la curva de rendimiento es a menudo considerada por los economistas como un predictor fiable de una recesión inminente.
06,es-en,2479bbb7ce8cfd25ec4317583a239f48a96de3578b87dfb9158c0745b18f2bc8,projects/distillation/translation/training_data/gold_shards/gold_quality_4x640.shard_02_gold_core_b.jsonl,1000,,,,123,87,1.4138,78.2665,1073.7665,4,4,4,4,0,0,0,0,0,0,0,0,31.5,0.0,6.5817,0.0,0.0,38.0817,El impuesto sobre las ganancias de capital se aplica al beneficio obtenido de la venta de activos que no son de inventario.,Capital gains tax applies to the profit realized from the sale of non-inventory assets.
06,en-es,abf8b83a582149b2378f49de2a79bab83f51963dc19c5b18b25b1477c82051ee,projects/distillation/translation/training_data/gold_shards/gold_quality_4x640.shard_02_gold_core_b.jsonl,1000,,,,92,131,1.4239,79.3962,1074.8962,4,4,4,4,0,0,0,0,0,0,0,0,31.5,0.0,6.4814,0.0,0.0,37.9814,Climate modeling helps scientists predict the long-term effects of greenhouse gas emissions.,El modelado climático ayuda a los científicos a predecir los efectos a largo plazo de las emisiones de gases de efecto invernadero.
06,en-es,a0d7cbe89d367a4e86579490b436589229b46283b5a154d8cb1a72bcacd9264e,projects/distillation/translation/training_data/gold_shards/gold_quality_4x640.shard_01_gold_core_a.jsonl,1000,,,,84,120,1.4286,81.4936,1076.9936,4,4,4,4,0,0,0,0,0,0,0,0,31.5,0.0,6.0409,0.0,0.0,37.5409,The city council approved a night bus route so hospital workers can get home safely.,El ayuntamiento aprobó una ruta nocturna de autobús para que el personal del hospital pueda volver a casa con seguridad.
06,es-en,0b5fac36e45280b39509165df193e84bd7de6ce676b9c11fad79a0ca87e11712,projects/distillation/translation/training_data/gold_shards/gold_quality_4x640.shard_02_gold_core_b.jsonl,1000,,,,93,87,1.069,100.0,1089.5,4,4,4,4,0,0,0,1,0,0,0,0,31.5,6.0,0.0,0.0,0.0,37.5,Me muero de ganas de que llegue el viernes para desconectar un poco del estrés de la oficina.,I'm dying for Friday to arrive so I can disconnect a bit from the stress of the office.
06,en-es,58f802aec4793c644f849a9896ddaf48a74d1794f993d05a5972f42eef3c5ce1,projects/distillation/translation/training_data/gold_shards/gold_quality_4x640.shard_02_gold_core_b.jsonl,1000,,,,68,63,1.0794,100.0,1089.5,4,4,4,4,0,0,0,1,0,0,0,0,31.5,6.0,0.0,0.0,0.0,37.5,The museum offers free admission on the first Sunday of every month.,El museo ofrece entrada gratuita el primer domingo de cada mes.
06,en-es,cc18657c23184e3bb13ecca3690ced431f8108fdbfea8c5140cc2c0243d272ce,projects/distillation/translation/training_data/gold_shards/gold_quality_4x640.shard_02_gold_core_b.jsonl,1000,,,,97,105,1.0825,100.0,1089.5,4,4,4,4,0,0,0,1,0,0,0,0,31.5,6.0,0.0,0.0,0.0,37.5,Migrating whales pass through these waters every October on their way to warmer breeding grounds.,Las ballenas migratorias pasan por estas aguas cada octubre en su camino hacia zonas de cría más cálidas.
06,es-en,7a61ef69700605b843f41518e4135dd0c890535e9c6cb347a1f030c8cb8635b1,projects/distillation/translation/training_data/gold_shards/gold_quality_4x640.shard_02_gold_core_b.jsonl,1000,,,,45,67,1.4889,86.0984,1081.5984,4,4,4,4,0,0,0,0,0,0,0,0,31.5,0.0,5.9754,0.0,0.0,37.4754,"Oye, avísame cuando salgas y te espero abajo.","Hey, let me know when you leave and I will wait for you downstairs."
06,es-en,d99ac47a6ccbb1b7b44d3411e38af9e3dba54755ab0de85d4b10788c0440f179,projects/distillation/translation/training_data/gold_shards/gold_quality_4x640.shard_02_gold_core_b.jsonl,1000,,,,136,113,1.2035,76.2883,1071.7883,4,4,4,4,0,0,0,0,0,0,0,0,31.5,0.0,5.9279,0.0,0.0,37.4279,La contenedorización permite a los desarrolladores empaquetar aplicaciones con todas sus dependencias para una implementación coherente.,Containerization allows developers to package applications with all their dependencies for consistent deployment.
06,en-es,eceb5be61eeddee9bd2d1429ae46644a73b6d0edd76747eab17a2cc06e75d465,projects/distillation/translation/training_data/gold_shards/gold_quality_4x640.shard_01_gold_core_a.jsonl,1000,,,,87,123,1.4138,80.9216,1076.4216,4,4,4,4,0,0,0,0,0,0,0,0,31.5,0.0,5.9179,0.0,0.0,37.4179,Capital gains tax applies to the profit realized from the sale of non-inventory assets.,El impuesto sobre las ganancias de capital se aplica al beneficio obtenido de la venta de activos que no son de inventario.
06,en-es,2148a459121813fa1777e64087976b3e5f19f6c820e1d4aa56598d9fddde87a6,projects/distillation/translation/training_data/gold_shards/gold_quality_4x640.shard_01_gold_core_a.jsonl,1000,,,,38,30,1.2667,76.7307,1072.2307,4,4,4,4,0,0,0,0,0,0,0,0,31.5,0.0,5.8173,0.0,0.0,37.3173,I'll meet you there in twenty minutes.,Te veo allí en veinte minutos.
06,en-es,63a5a105bd1ebe63e1ff6ca8d92cec724521f00fc81bb562be3c950178aba499,projects/distillation/translation/training_data/gold_shards/gold_quality_4x640.shard_01_gold_core_a.jsonl,1000,,,,51,77,1.5098,88.3115,1083.8115,4,4,4,4,0,0,0,0,0,0,0,0,31.5,0.0,5.7986,0.0,0.0,37.2986,"If the app freezes on login, clear cache and retry.","Si la app se bloquea al iniciar sesión, borra la caché y vuelve a intentarlo."
06,en-es,e6ec7a5058c581a68c5545b3b473e81f98b4d8b73499d8d178d21d176faa350e,projects/distillation/translation/training_data/gold_shards/gold_quality_4x640.shard_02_gold_core_b.jsonl,1000,,,,84,119,1.4167,81.6843,1077.1843,4,4,4,4,0,0,0,0,0,0,0,0,31.5,0.0,5.7789,0.0,0.0,37.2789,Analysts expect higher insurance costs for logistics firms as storm losses increase.,Los analistas esperan costes de seguro más altos para empresas logísticas mientras aumentan las pérdidas por tormentas.
06,en-es,15aab5da616e68ba04208be69bb0a4574822b168ba2c8a175ddbc19d92319c31,projects/distillation/translation/training_data/gold_shards/gold_quality_4x640.shard_01_gold_core_a.jsonl,1000,,,,87,122,1.4023,81.1123,1076.6123,4,4,4,4,0,0,0,0,0,0,0,0,31.5,0.0,5.6633,0.0,0.0,37.1633,The new privacy law requires websites to obtain explicit consent before tracking users.,La nueva ley de privacidad exige que los sitios web obtengan el consentimiento explícito antes de rastrear a los usuarios.
06,en-es,07e7b7172a60e663245d4891fa91fe1fcb99d222ea31799b70da22135a3a0f6e,projects/distillation/translation/training_data/gold_shards/gold_quality_4x640.shard_02_gold_core_b.jsonl,1000,,,,58,89,1.5345,90.8934,1086.3934,4,4,4,4,0,0,0,0,0,0,0,0,31.5,0.0,5.5973,0.0,0.0,37.0973,"If the battery drains overnight, turn off background sync.","Si la batería se descarga durante la noche, desactiva la sincronización en segundo plano."
06,en-es,60151825e577785cd387e45f493b1ba9224f47b0575faa937235a40b344e7c8a,projects/distillation/translation/training_data/gold_shards/gold_quality_4x640.shard_02_gold_core_b.jsonl,1000,,,,106,138,1.3019,78.8427,1074.3427,4,4,4,4,0,0,0,0,0,0,0,0,31.5,0.0,5.2893,0.0,0.0,36.7893,"Serverless computing abstracts the underlying infrastructure, allowing developers to focus solely on code.","La computación sin servidor abstrae la infraestructura subyacente, lo que permite a los desarrolladores centrarse únicamente en el código."
06,es-en,7091636698422734d154dfee0014c6f906830d733f2703ec6fdff07fe86a7051,projects/distillation/translation/training_data/gold_shards/gold_quality_4x640.shard_02_gold_core_b.jsonl,1000,,,,138,109,1.2661,79.2388,1074.7388,4,4,4,4,0,0,0,0,0,0,0,0,31.5,0.0,5.1903,0.0,0.0,36.6903,La estrategia de diversificación de cartera tiene como objetivo minimizar el riesgo idiosincrásico y maximizar los rendimientos esperados.,The portfolio diversification strategy aims to minimize idiosyncratic risk while maximizing expected returns.
06,es-en,0e5178a7a942166a2b48e94871c8ed1b7385d0b7a18d2b3dc4716002e604b775,projects/distillation/translation/training_data/gold_shards/gold_quality_4x640.shard_01_gold_core_a.jsonl,1000,,,,63,44,1.4318,85.2143,1080.7143,4,4,4,4,0,0,0,0,0,0,0,0,31.5,0.0,5.1692,0.0,0.0,36.6692,Los bancos endurecieron los criterios para créditos de consumo.,Banks tightened criteria for consumer loans.
06,en-es,e4760dbfd30d2b59b2e36a89270d4d0ff87efd34ebed57195ce191441071b6bd,projects/distillation/translation/training_data/gold_shards/gold_quality_4x640.shard_02_gold_core_b.jsonl,1000,,,,81,116,1.4321,85.25,1080.75,4,4,4,4,0,0,0,0,0,0,0,0,31.5,0.0,5.1653,0.0,0.0,36.6653,Venture capital firms are investing heavily in innovative biotechnology startups.,Las empresas de capital de riesgo están invirtiendo fuertemente en empresas emergentes de biotecnología innovadoras.
06,en-es,55852db6923808694601f78d011a07d29c6aea6f050ef2d07af518aa39c35304,projects/distillation/translation/training_data/gold_shards/gold_quality_4x640.shard_01_gold_core_a.jsonl,1000,,,,69,105,1.5217,92.0,1087.5,4,4,4,4,0,0,0,0,0,0,0,0,31.5,0.0,5.0913,0.0,0.0,36.5913,"To reset factory settings, hold both volume buttons for five seconds.","Para restablecer los ajustes de fábrica, mantén pulsados ambos botones de volumen durante cinco segundos."
06,en-es,a89672e1f6a9a023320b6e95d2ca4051c0d1a125d6d628af80b94c9377618782,projects/distillation/translation/training_data/gold_shards/gold_quality_4x640.shard_02_gold_core_b.jsonl,1000,,,,80,115,1.4375,86.0938,1081.5938,4,4,4,4,0,0,0,0,0,0,0,0,31.5,0.0,5.0515,0.0,0.0,36.5515,Analysts expect lower volatility in bond markets as inflation expectations cool.,Los analistas esperan menor volatilidad en los mercados de bonos mientras se enfrían las expectativas de inflación.
06,es-en,6bc2f644cea743f85ecd59d6cd1755f446525b6885443fee7f2256384aeb7313,projects/distillation/translation/training_data/gold_shards/gold_quality_4x640.shard_02_gold_core_b.jsonl,1000,,,,59,42,1.4048,83.7623,1079.2623,4,4,4,4,0,0,0,0,0,0,0,0,31.5,0.0,5.0451,0.0,0.0,36.5451,Reservamos entradas con horario para evitar aglomeraciones.,We reserved timed tickets to avoid crowds.
